"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,8,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",235.00,20.00,11.94,1.00,5.17,0.00,1.88,1.00,2.00,950.00,619.00,30.00,123.00,0.00,178.00,
2020,8,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",161.00,14.00,8.25,0.00,4.62,0.00,1.14,0.00,1.00,883.00,613.00,0.00,241.00,0.00,29.00,
2020,8,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",253.00,37.00,10.19,1.44,18.58,0.00,6.79,0.00,0.00,1684.00,422.00,51.00,811.00,0.00,400.00,
2020,8,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",412.00,29.00,12.18,3.52,9.00,1.00,3.31,4.00,3.00,1482.00,861.00,104.00,300.00,28.00,189.00,
2020,8,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",735.00,74.00,33.40,6.93,24.68,2.83,6.17,1.00,0.00,3119.00,1566.00,357.00,690.00,84.00,422.00,
2020,8,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1246.00,101.00,52.46,9.05,29.41,2.93,7.16,4.00,0.00,5719.00,3089.00,395.00,1088.00,146.00,1001.00,
2020,8,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",729.00,52.00,20.30,5.71,19.76,1.00,5.22,12.00,2.00,3399.00,1114.00,1142.00,852.00,34.00,257.00,
2020,8,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",317.00,42.00,19.43,4.12,14.43,0.00,4.02,0.00,0.00,2095.00,1140.00,297.00,476.00,0.00,182.00,
2020,8,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",935.00,65.00,26.73,6.16,24.98,1.00,6.12,5.00,1.00,3192.00,1241.00,346.00,915.00,21.00,669.00,
2020,8,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",54.00,4.00,0.96,1.40,0.80,0.00,0.84,0.00,0.00,186.00,55.00,50.00,17.00,0.00,64.00,
2020,8,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",217.00,27.00,14.29,2.44,6.83,0.00,3.44,1.00,0.00,1208.00,559.00,87.00,228.00,0.00,334.00,
2020,8,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",2220.00,147.00,69.17,9.55,47.55,4.13,16.60,6.00,6.00,7509.00,4019.00,611.00,1413.00,107.00,1359.00,
2020,8,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",151.00,22.00,11.54,0.44,5.57,0.74,3.71,1.00,1.00,847.00,491.00,15.00,162.00,31.00,148.00,
2020,8,"AA","American Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",57.00,6.00,4.29,1.00,0.00,0.00,0.71,1.00,0.00,383.00,242.00,41.00,0.00,0.00,100.00,
2020,8,"AA","American Airlines Inc.","MSO","Missoula, MT: Missoula International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",328.00,40.00,15.94,2.64,16.79,0.75,3.87,2.00,0.00,1817.00,820.00,203.00,510.00,15.00,269.00,
2020,8,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",389.00,54.00,18.14,2.46,25.97,0.80,6.64,2.00,1.00,2189.00,829.00,94.00,948.00,24.00,294.00,
2020,8,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",62.00,7.00,4.42,0.00,0.59,0.00,1.99,2.00,0.00,387.00,250.00,0.00,26.00,0.00,111.00,
2020,8,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",89.00,7.00,3.14,0.34,2.93,0.00,0.59,1.00,0.00,281.00,151.00,24.00,65.00,0.00,41.00,
2020,8,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",170.00,21.00,12.87,0.00,5.42,0.00,2.71,0.00,0.00,828.00,382.00,0.00,297.00,0.00,149.00,
2020,8,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2837.00,173.00,66.22,23.46,59.75,2.18,21.39,7.00,2.00,14210.00,6565.00,1826.00,4017.00,90.00,1712.00,
2020,8,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",62.00,5.00,3.00,0.26,1.07,0.00,0.67,2.00,1.00,282.00,156.00,14.00,76.00,0.00,36.00,
2020,8,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",301.00,36.00,10.72,2.79,18.49,0.00,4.01,4.00,2.00,1653.00,515.00,151.00,773.00,0.00,214.00,
2020,8,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",250.00,26.00,13.62,1.65,6.29,0.33,4.11,0.00,1.00,1099.00,589.00,51.00,233.00,12.00,214.00,
2020,8,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",2589.00,207.00,70.62,28.68,62.01,1.08,44.61,13.00,15.00,15828.00,6116.00,1851.00,2589.00,52.00,5220.00,
2020,8,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2485.00,210.00,78.65,13.96,86.52,3.88,27.00,2.00,8.00,10083.00,4321.00,757.00,2503.00,150.00,2352.00,
2020,8,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",244.00,34.00,18.78,3.26,8.50,0.00,3.47,0.00,0.00,1694.00,701.00,343.00,448.00,0.00,202.00,
2020,8,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",45.00,10.00,5.06,0.00,2.00,0.00,2.94,0.00,0.00,487.00,179.00,0.00,98.00,0.00,210.00,
2020,8,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",54.00,11.00,5.96,0.52,3.49,0.00,1.03,0.00,0.00,506.00,227.00,68.00,184.00,0.00,27.00,
2020,8,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",85.00,5.00,1.51,1.90,1.05,0.00,0.54,1.00,0.00,317.00,78.00,112.00,61.00,0.00,66.00,
2020,8,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",67.00,6.00,2.50,1.71,1.79,0.00,0.00,0.00,0.00,168.00,62.00,62.00,44.00,0.00,0.00,
2020,8,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",395.00,30.00,13.55,3.72,5.77,0.00,6.95,1.00,0.00,1984.00,768.00,191.00,266.00,0.00,759.00,
2020,8,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",155.00,18.00,7.68,1.58,5.35,0.00,3.39,0.00,0.00,771.00,307.00,117.00,247.00,0.00,100.00,
2020,8,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",170.00,17.00,5.90,0.00,7.37,0.00,3.73,0.00,0.00,856.00,333.00,0.00,335.00,0.00,188.00,
2020,8,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",345.00,33.00,13.11,1.20,14.76,0.00,3.93,0.00,0.00,1715.00,796.00,67.00,643.00,0.00,209.00,
2020,8,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",432.00,50.00,20.76,0.42,22.40,0.62,5.80,2.00,0.00,1805.00,778.00,13.00,637.00,32.00,345.00,
2020,8,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",361.00,30.00,15.96,1.21,10.19,0.00,2.64,1.00,3.00,1694.00,924.00,124.00,413.00,0.00,233.00,
2020,8,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",106.00,11.00,4.68,1.00,4.02,0.00,1.30,1.00,0.00,387.00,232.00,20.00,104.00,0.00,31.00,
2020,8,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",382.00,34.00,15.82,4.42,9.66,1.37,2.72,1.00,1.00,1529.00,893.00,169.00,312.00,38.00,117.00,
2020,8,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",470.00,34.00,13.96,3.33,13.82,0.14,2.75,0.00,0.00,1655.00,722.00,190.00,599.00,3.00,141.00,
2020,8,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",151.00,12.00,7.32,0.00,4.68,0.00,0.00,1.00,0.00,723.00,547.00,0.00,176.00,0.00,0.00,
2020,8,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",222.00,18.00,8.20,3.40,2.56,0.80,3.04,3.00,0.00,1213.00,545.00,317.00,132.00,20.00,199.00,
2020,8,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",232.00,28.00,10.93,1.50,12.22,0.00,3.35,0.00,0.00,1194.00,474.00,113.00,400.00,0.00,207.00,
2020,8,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",207.00,38.00,15.90,1.56,13.25,1.00,6.30,1.00,0.00,1637.00,644.00,93.00,403.00,58.00,439.00,
2020,8,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",312.00,18.00,9.57,0.92,4.93,0.00,2.58,0.00,0.00,772.00,405.00,147.00,140.00,0.00,80.00,
2020,8,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",29.00,1.00,0.88,0.00,0.13,0.00,0.00,0.00,0.00,48.00,42.00,0.00,6.00,0.00,0.00,
2020,8,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",350.00,26.00,10.47,3.52,7.57,0.00,4.43,1.00,1.00,2044.00,1177.00,325.00,350.00,0.00,192.00,
2020,8,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",102.00,6.00,2.53,0.90,1.57,0.00,1.00,0.00,0.00,259.00,148.00,36.00,31.00,0.00,44.00,
2020,8,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",31.00,3.00,2.19,0.00,0.26,0.00,0.55,0.00,0.00,156.00,92.00,0.00,12.00,0.00,52.00,
2020,8,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",54.00,7.00,3.34,1.00,2.39,0.00,0.27,0.00,0.00,242.00,103.00,78.00,57.00,0.00,4.00,
2020,8,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",682.00,62.00,23.54,7.55,25.13,0.87,4.91,2.00,0.00,2586.00,1060.00,315.00,883.00,20.00,308.00,
2020,8,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",174.00,21.00,9.79,1.35,5.65,0.00,4.20,1.00,0.00,1263.00,447.00,121.00,371.00,0.00,324.00,
2020,8,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",137.00,22.00,10.04,0.00,6.69,0.00,5.27,0.00,2.00,1415.00,761.00,0.00,288.00,0.00,366.00,
2020,8,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",93.00,9.00,5.94,0.00,2.71,0.00,0.35,0.00,0.00,623.00,416.00,0.00,158.00,0.00,49.00,
2020,8,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,5.00,0.15,0.00,1.29,0.00,3.56,0.00,0.00,124.00,4.00,0.00,24.00,0.00,96.00,
2020,8,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",49.00,4.00,0.67,0.61,2.35,0.00,0.37,2.00,0.00,99.00,24.00,11.00,57.00,0.00,7.00,
2020,8,"AS","Alaska Airlines Inc.","AKN","King Salmon, AK: King Salmon Airport",48.00,4.00,0.25,1.00,0.32,0.00,2.43,2.00,0.00,173.00,7.00,74.00,10.00,0.00,82.00,
2020,8,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1009.00,201.00,36.33,2.60,118.65,14.74,28.68,11.00,1.00,7501.00,1944.00,220.00,3413.00,469.00,1455.00,
2020,8,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",89.00,9.00,0.56,0.00,8.44,0.00,0.00,0.00,1.00,272.00,15.00,0.00,257.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",86.00,7.00,3.87,0.00,3.13,0.00,0.00,0.00,0.00,319.00,237.00,0.00,82.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",31.00,3.00,1.00,0.92,0.44,0.00,0.64,0.00,1.00,93.00,18.00,46.00,13.00,0.00,16.00,
2020,8,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",31.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,100.00,29.00,0.00,71.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",167.00,7.00,3.92,0.00,1.08,0.00,2.00,0.00,1.00,371.00,310.00,0.00,30.00,0.00,31.00,
2020,8,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,5.00,1.75,1.99,1.26,0.00,0.00,2.00,0.00,210.00,66.00,72.00,72.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","CDB","Cold Bay, AK: Cold Bay Airport",18.00,4.00,0.00,0.00,2.50,1.50,0.00,0.00,0.00,110.00,0.00,0.00,63.00,47.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",62.00,5.00,1.26,0.00,0.85,0.00,2.89,0.00,0.00,147.00,38.00,0.00,25.00,0.00,84.00,
2020,8,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",31.00,7.00,0.00,1.82,1.86,0.00,3.32,0.00,0.00,257.00,0.00,61.00,70.00,0.00,126.00,
2020,8,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",31.00,4.00,1.81,0.00,1.19,0.00,1.00,0.00,0.00,91.00,46.00,0.00,20.00,0.00,25.00,
2020,8,"AS","Alaska Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",31.00,4.00,1.20,0.00,2.80,0.00,0.00,0.00,0.00,112.00,46.00,0.00,66.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",124.00,13.00,6.38,0.14,5.80,0.00,0.69,0.00,0.00,507.00,292.00,6.00,174.00,0.00,35.00,
2020,8,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",124.00,15.00,7.05,0.00,6.20,0.00,1.76,0.00,0.00,557.00,351.00,0.00,154.00,0.00,52.00,
2020,8,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",131.00,7.00,1.08,0.00,5.36,0.00,0.56,0.00,0.00,168.00,35.00,0.00,123.00,0.00,10.00,
2020,8,"AS","Alaska Airlines Inc.","DLG","Dillingham, AK: Dillingham Airport",31.00,4.00,0.85,0.00,1.48,0.00,1.66,1.00,0.00,132.00,23.00,0.00,29.00,0.00,80.00,
2020,8,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",85.00,10.00,2.00,0.00,8.00,0.00,0.00,3.00,0.00,440.00,183.00,0.00,257.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",213.00,25.00,2.75,0.00,15.71,0.00,6.54,0.00,0.00,681.00,94.00,0.00,426.00,0.00,161.00,
2020,8,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",62.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,59.00,0.00,17.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","GST","Gustavus, AK: Gustavus Airport",24.00,4.00,2.04,0.00,1.96,0.00,0.00,2.00,0.00,172.00,82.00,0.00,90.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",94.00,7.00,2.20,0.00,4.80,0.00,0.00,0.00,0.00,181.00,73.00,0.00,108.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",62.00,8.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,211.00,22.00,0.00,189.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",31.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,146.00,109.00,0.00,37.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",110.00,8.00,4.45,0.00,3.55,0.00,0.00,2.00,0.00,186.00,106.00,0.00,80.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",302.00,46.00,8.98,1.87,24.13,0.00,11.02,2.00,1.00,1555.00,277.00,236.00,743.00,0.00,299.00,
2020,8,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",123.00,10.00,2.67,0.00,5.02,0.08,2.24,0.00,0.00,532.00,124.00,0.00,89.00,22.00,297.00,
2020,8,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",62.00,4.00,2.96,0.00,1.04,0.00,0.00,0.00,0.00,122.00,100.00,0.00,22.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",437.00,30.00,14.90,0.00,9.09,0.00,6.00,3.00,0.00,1172.00,725.00,0.00,228.00,0.00,219.00,
2020,8,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",93.00,7.00,2.87,0.00,4.13,0.00,0.00,0.00,0.00,367.00,236.00,0.00,131.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",31.00,2.00,0.44,0.00,1.56,0.00,0.00,0.00,1.00,47.00,14.00,0.00,33.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",62.00,3.00,2.18,0.00,0.00,0.00,0.82,0.00,0.00,150.00,91.00,0.00,0.00,0.00,59.00,
2020,8,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",41.00,8.00,1.34,0.00,6.66,0.00,0.00,0.00,0.00,264.00,95.00,0.00,169.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",206.00,10.00,1.87,0.00,8.13,0.00,0.00,0.00,1.00,396.00,127.00,0.00,269.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",326.00,29.00,9.38,1.00,15.77,0.00,2.85,0.00,0.00,951.00,383.00,85.00,325.00,0.00,158.00,
2020,8,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",61.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,129.00,111.00,0.00,18.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",124.00,6.00,2.57,0.00,3.43,0.00,0.00,0.00,2.00,213.00,133.00,0.00,80.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",31.00,3.00,2.78,0.00,0.22,0.00,0.00,0.00,0.00,147.00,135.00,0.00,12.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62.00,12.00,2.67,0.00,6.21,0.00,3.12,0.00,1.00,301.00,84.00,0.00,137.00,0.00,80.00,
2020,8,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",30.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",245.00,19.00,3.56,2.38,10.22,0.00,2.84,0.00,0.00,880.00,387.00,138.00,254.00,0.00,101.00,
2020,8,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",31.00,2.00,1.98,0.00,0.02,0.00,0.00,0.00,0.00,158.00,157.00,0.00,1.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",48.00,6.00,0.84,2.71,2.45,0.00,0.00,4.00,0.00,336.00,32.00,147.00,157.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3515.00,245.00,68.49,11.96,101.97,2.77,59.81,5.00,4.00,10199.00,3180.00,733.00,2818.00,62.00,3406.00,
2020,8,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",315.00,26.00,12.50,0.53,7.54,0.00,5.43,3.00,1.00,1494.00,665.00,77.00,342.00,0.00,410.00,
2020,8,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",92.00,11.00,5.66,0.69,2.58,0.00,2.07,0.00,0.00,658.00,480.00,33.00,84.00,0.00,61.00,
2020,8,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",87.00,11.00,2.51,0.00,8.49,0.00,0.00,0.00,0.00,260.00,99.00,0.00,161.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,84.00,0.00,0.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",57.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,58.00,33.00,0.00,25.00,0.00,0.00,
2020,8,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",62.00,10.00,1.77,0.10,2.36,0.67,5.10,1.00,0.00,259.00,62.00,5.00,43.00,14.00,135.00,
2020,8,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",62.00,8.00,2.17,0.24,2.65,0.00,2.95,0.00,0.00,198.00,63.00,8.00,56.00,0.00,71.00,
2020,8,"B6","JetBlue Airways","ACK","Nantucket, MA: Nantucket Memorial",77.00,2.00,2.00,0.00,0.00,0.00,0.00,7.00,0.00,337.00,337.00,0.00,0.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","ALB","Albany, NY: Albany International",18.00,3.00,0.91,0.00,2.09,0.00,0.00,0.00,0.00,92.00,42.00,0.00,50.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,11.00,5.71,1.40,3.89,0.00,0.00,3.00,1.00,548.00,365.00,84.00,99.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",77.00,13.00,4.42,2.36,5.30,0.00,0.92,0.00,0.00,509.00,169.00,138.00,180.00,0.00,22.00,
2020,8,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",89.00,19.00,4.77,4.25,8.05,0.00,1.93,0.00,0.00,722.00,186.00,188.00,292.00,0.00,56.00,
2020,8,"B6","JetBlue Airways","BNA","Nashville, TN: Nashville International",21.00,2.00,1.49,0.00,0.48,0.00,0.03,0.00,0.00,78.00,59.00,0.00,18.00,0.00,1.00,
2020,8,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",1393.00,98.00,42.77,11.61,21.82,0.00,21.80,43.00,3.00,5995.00,2877.00,571.00,734.00,0.00,1813.00,
2020,8,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",53.00,3.00,2.98,0.00,0.02,0.00,0.00,0.00,0.00,278.00,275.00,0.00,3.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","BZN","Bozeman, MT: Bozeman Yellowstone International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",58.00,5.00,2.41,0.95,1.64,0.00,0.00,1.00,0.00,298.00,137.00,105.00,56.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",44.00,4.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",22.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",137.00,20.00,6.61,1.75,7.54,0.00,4.11,11.00,0.00,976.00,377.00,143.00,247.00,0.00,209.00,
